row_id,smiles,MW,LogP,QED,TPSA,HBD,HBA,RB,SA,C,N,O,S,F,Cl,Br,I,ring_count,scaffold_class,fg_ester,fg_amide,fg_amine,fg_alcohol,fg_halogen,img_mean,img_std,img_contrast,img_edge_density,img_texture,hist_0,hist_1,hist_2,hist_3,patch_mean_min,patch_mean_max,patch_mean_std
378,C=C1[C@@H]2C[C@@H](OC(C)=O)[C@H]3[C@@]45CO[C@@](O)(C(=O)[C@@H]4C(C)(C)CC[C@@H]5OC(C)=O)[C@]3(C2)[C@@H]1OC(C)=O,490.5490000000004,2.087999999999999,0.35949210935597403,125.43000000000004,1.0,9.0,3.0,4.47,26.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,4.0,0.0,0.7283957004547119,0.23742590844631195,0.8784313797950745,0.19911024305555555,0.1500348150730133,0.12456597222222222,0.0,0.0,0.8754340277777778,0.47038397192955017,0.8178989887237549,0.12101487070322037
91,CN1CCN(CCNC(=O)COc2ccc3oc4c(NCCN5CCN(C)CC5)c5ccccc5[n+](C)c4c3c2)CC1,574.7500000000002,1.9654000000000036,0.27859505812322816,80.33999999999999,2.0,8.0,10.0,4.76,32.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0,7.0,1.0,0.0,0.7121829986572266,0.25938498973846436,0.8901960849761963,0.1996527777777778,0.16752168536186218,0.1511501736111111,0.0,0.0,0.8488498263888888,0.4728485643863678,0.8220043778419495,0.12080288678407669
300,COc1ccccc1COCCCOc1ccc(C2=C(C(=O)N(C)Cc3ccccc3Cl)[C@H]3CN(C(C)=O)C[C@@H](C2)N3)cc1,618.1740000000001,5.339100000000005,0.2765579926534947,80.34,1.0,6.0,12.0,4.489999999999999,35.0,3.0,5.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,1.0,3.0,4.0,1.0,0.6021488904953003,0.20803774893283844,0.7411764860153198,0.19954427083333334,0.13552896678447723,0.1476779513888889,0.0,0.8523220486111112,0.0,0.4014842212200165,0.688848078250885,0.09500214457511902
142,c1csc(CNC23CC4CC(CC2C4)C3)c1,233.37999999999997,3.416400000000002,0.8432918443914227,12.03,1.0,2.0,3.0,3.09,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.7351358532905579,0.13315768539905548,0.7843137383460999,0.19368489583333334,0.08738306909799576,0.04188368055555555,0.0,0.21614583333333334,0.7419704861111112,0.5992442965507507,0.7635485529899597,0.05167727544903755
50,CCCCCC/C=C\CCCCCCCc1cccc(O)c1C(=O)O,346.511,6.500100000000008,0.2984358059377491,57.53,2.0,2.0,14.0,2.4400000000000004,22.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.6372944712638855,0.12246966361999512,0.7372549176216125,0.1986762152777778,0.08775809407234192,0.048828125,0.0,0.951171875,0.0,0.5262799859046936,0.6661492586135864,0.044487010687589645
331,[O-][n+]1ccc2c([nH]c3ccccc32)c1C1=C[C@@]2(O)CC/C=C\CCCCN3CC[C@@H]1[C@]1(CC4/C=C\CCCCN4[C@H]12)C3,564.7740000000003,6.094200000000007,0.21312956841638492,69.43999999999998,2.0,4.0,1.0,4.9399999999999995,36.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,4.0,0.0,0.0,0.5884183049201965,0.19207987189292908,0.7254902124404907,0.1994357638888889,0.1208946481347084,0.1362847222222222,0.0,0.8637152777777778,0.0,0.365556925535202,0.6652710437774658,0.09876720607280731
24,Cc1cccc(NC(=S)Nc2ccc3c(c2)C(=O)OC3)c1,298.3670000000001,3.4743200000000014,0.6565114741165754,50.36,2.0,3.0,2.0,2.98,16.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,2.0,1.0,0.0,0.7233940958976746,0.15855485200881958,0.8313725590705872,0.19129774305555555,0.10622609406709671,0.059027777777777776,0.0,0.2140842013888889,0.7268880208333334,0.5785539150238037,0.7632489204406738,0.06673434376716614
48,CN(CCNC(=O)N1CCN(c2ccccc2)CC1)Cc1ccccc1,352.4820000000001,2.6502,0.868662006937775,38.82000000000001,1.0,3.0,6.0,3.13,21.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,4.0,0.0,0.0,0.7475993037223816,0.17446449398994446,0.8509804010391235,0.1994357638888889,0.11792680621147156,0.0666232638888889,0.0,0.0026041666666666665,0.9307725694444444,0.5735974907875061,0.795152485370636,0.07567804306745529
389,CCCCC[C@@H](C=O)NC(=O)OC(C)(C)C,229.31999999999996,2.658900000000001,0.5624411776871266,55.400000000000006,1.0,3.0,6.0,2.0,12.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.7755042910575867,0.11452168971300125,0.8549019694328308,0.19954427083333334,0.08415425568819046,0.0263671875,0.0,0.003146701388888889,0.9704861111111112,0.6976034641265869,0.7950640320777893,0.03274311125278473
213,CC/C=C/C=C/C=C/C=C/C=O,162.23199999999997,2.820100000000001,0.34492143001255715,17.07,0.0,1.0,5.0,1.6400000000000001,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7732770442962646,0.09580200165510178,0.8392156958580017,0.19346788194444445,0.06978091597557068,0.0185546875,0.0,0.010308159722222222,0.9711371527777778,0.6766067743301392,0.7877042293548584,0.029149850830435753
238,N[C@@H](C(=O)NCc1ccc(F)cc1)[C@@H](O)c1ccc([N+](=O)[O-])cc1,333.3190000000001,1.4109999999999998,0.5454275827744105,118.49000000000001,3.0,5.0,6.0,3.06,16.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,3.0,0.0,1.0,0.7856438755989075,0.1976713240146637,0.8980392217636108,0.1999782986111111,0.13005372881889343,0.07411024305555555,0.0,0.0,0.9258897569444444,0.5725081562995911,0.8423951268196106,0.09206297993659973
274,CC1(C)SCN(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)COc2ccccc2O)[C@@H]1C(=O)N[C@H]1c2ccccc2C[C@H]1O,619.7400000000002,2.3140000000000005,0.23234336290975519,148.43,5.0,8.0,10.0,4.6499999999999995,33.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,3.0,1.0,0.0,0.6944431662559509,0.2578691244125366,0.8705882430076599,0.19986979166666666,0.16678954660892487,0.1574435763888889,0.0,0.00021701388888888888,0.8423394097222222,0.45408499240875244,0.8058415055274963,0.1183074563741684
124,CC(=O)NCC(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)[C@@H](Cc1ccccc1)C(N)=O,599.7320000000002,1.8169000000000022,0.29177050218608186,133.11999999999998,2.0,5.0,14.0,4.069999999999999,34.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,4.0,5.0,0.0,0.0,0.7349579930305481,0.24023611843585968,0.8784313797950745,0.1994357638888889,0.1617608368396759,0.1252170138888889,0.0,0.0,0.8747829861111112,0.5645493268966675,0.8261642456054688,0.08312274515628815
180,O=C(O)CNC(=O)Sc1ccccn1,212.23000000000002,0.9679000000000001,0.7295975991989129,79.29,2.0,4.0,3.0,2.3499999999999996,8.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.8334495425224304,0.14377862215042114,0.9176470637321472,0.19813368055555555,0.09352065622806549,0.03493923611111111,0.0,0.0,0.9650607638888888,0.7154411673545837,0.8616762161254883,0.050489287823438644
199,C[C@H](C(=O)NCCc1ccccc1O)c1cccc(Oc2ccccc2)c1,361.4410000000001,4.646900000000003,0.6440738297220205,58.56,2.0,3.0,7.0,3.0799999999999996,23.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,0.6743655800819397,0.15430332720279694,0.772549033164978,0.19737413194444445,0.10184087604284286,0.06727430555555555,0.0,0.9204644097222222,0.012261284722222222,0.5250545144081116,0.7173066735267639,0.06789994984865189
236,Nc1ccc2nc(-c3ccc(F)cc3)oc2c1,228.226,3.216100000000001,0.6504196348750017,52.05,1.0,3.0,1.0,2.78,13.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,0.7401250004768372,0.14294280111789703,0.8235294222831726,0.19813368055555555,0.09417290985584259,0.044379340277777776,0.0,0.1017795138888889,0.8538411458333334,0.6343886852264404,0.7713779807090759,0.050519466400146484
116,CCN(CC)/C(=N\C#N)C1=CC(C)(C)Oc2ccc([N+](=O)[O-])cc21,328.37200000000007,3.370580000000002,0.2776894465253026,91.76,0.0,5.0,4.0,2.98,17.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,0.726688027381897,0.15914326906204224,0.8235294222831726,0.1976996527777778,0.11026173084974289,0.05967881944444445,0.0,0.1538628472222222,0.7864583333333334,0.5846881866455078,0.7674564719200134,0.0659233033657074
278,COc1cc(/C=C2\S/C(=N\c3ccccc3)N([C@@H](C)C(=O)N[C@@H](Cc3ccc(O)cc3)C(N)=O)C2=O)cc(OC)c1O,590.6580000000004,3.320300000000002,0.26134461819311205,163.77999999999997,4.0,9.0,10.0,4.42,30.0,4.0,7.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,4.0,2.0,0.0,0.6696882843971252,0.23602306842803955,0.8352941274642944,0.19986979166666666,0.1506667137145996,0.14485677083333334,0.0,0.142578125,0.7125651041666666,0.4562159776687622,0.7667756080627441,0.09894144535064697
17,CC(=O)OC[C@]12[C@H](OC(C)=O)C(=O)[C@@H]3[C@@H](O)[C@]1(OC3(C)C)[C@](C)(O)C[C@H](OC(C)=O)[C@@H]2OC(C)=O,500.49700000000036,-0.40689999999999804,0.36979954106004265,171.95999999999998,2.0,12.0,5.0,3.96,23.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,0.0,5.0,0.0,0.8097655773162842,0.2766260504722595,0.9843137264251709,0.1994357638888889,0.17472493648529053,0.1283637152777778,0.0,0.0,0.8716362847222222,0.4977192282676697,0.9161083698272705,0.14440909028053284
170,COc1ccc2nccc([C@@H](O)CN3CCC(NCc4nc5c(cc4Cl)SCC(=O)N5)C(F)C3)c2c1,532.0410000000002,3.571600000000002,0.42538863194360765,99.61000000000001,3.0,8.0,7.0,4.41,25.0,5.0,3.0,1.0,1.0,1.0,0.0,0.0,5.0,2.0,0.0,1.0,5.0,1.0,2.0,0.655234694480896,0.24093852937221527,0.8117647171020508,0.19986979166666666,0.15554600954055786,0.15657552083333334,0.0,0.2607421875,0.5826822916666666,0.4652777910232544,0.760423481464386,0.10204391926527023
136,CC#CCOc1ccc(S(=O)(=O)N[C@H](Cc2cn(Cc3ccc(F)cc3)c3ccccc23)C(=O)O)cc1,520.5820000000002,4.205000000000003,0.3055718978525927,97.63000000000001,2.0,5.0,10.0,4.029999999999999,28.0,2.0,5.0,1.0,1.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,2.0,1.0,1.0,0.6513327360153198,0.210608571767807,0.7882353067398071,0.19986979166666666,0.1415155827999115,0.1279296875,0.0,0.7775607638888888,0.0945095486111111,0.4307938814163208,0.732121467590332,0.09499630331993103
379,COc1ccc2c3nn(-c4ccccc4OC)c(=O)c-3c[nH]c2c1,321.33600000000007,2.8358000000000008,0.6298127652489381,69.14,1.0,5.0,3.0,3.4,18.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,3.0,2.0,0.0,0.7397318482398987,0.17493459582328796,0.8509804010391235,0.1957465277777778,0.11226097494363785,0.06684027777777778,0.0,0.012912326388888888,0.9202473958333334,0.5655841827392578,0.787186861038208,0.08067049086093903
178,O=C(c1ccco1)N1CCC(CCCN2CCC3(CC2)C(=O)NC(=O)N3c2ccccc2)(c2ccc(Cl)c(Cl)c2)C1,595.527,5.741500000000006,0.3523698548215462,86.10000000000001,1.0,5.0,7.0,4.7299999999999995,31.0,4.0,4.0,0.0,0.0,2.0,0.0,0.0,6.0,2.0,0.0,2.0,4.0,0.0,2.0,0.5905735492706299,0.20032620429992676,0.7333333492279053,0.19986979166666666,0.1256871074438095,0.14453125,0.0,0.85546875,0.0,0.3973311483860016,0.6732842922210693,0.09815093129873276
340,C[C@]12C(=O)C[C@@H](O)C=C1C=C[C@@H]1[C@@H]2CC[C@]2(O)C(=O)O[C@@]3(C)[C@H]4C[C@]5(C)[C@@H](CO[C@@]16O[C@@]32[C@H]5C6=O)C(=O)O4,526.5380000000004,0.5277999999999998,0.4287250081489659,145.66,2.0,10.0,0.0,5.14,28.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,2.0,0.0,0.0,1.0,0.0,0.7695653438568115,0.2689052224159241,0.9372549057006836,0.1990017361111111,0.16870230436325073,0.13736979166666666,0.0,0.0,0.8626302083333334,0.48340141773223877,0.8771582245826721,0.14340396225452423
285,NC(=S)N/N=C/CC(=O)c1ccccc1,221.28500000000003,1.0784,0.3453584799697603,67.47999999999999,2.0,3.0,4.0,2.3,10.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.8227370977401733,0.1600215882062912,0.9176470637321472,0.1955295138888889,0.11105663329362869,0.044379340277777776,0.0,0.0,0.9556206597222222,0.6170207262039185,0.8581222891807556,0.06299372762441635
235,O=C1CCCCCC1S(=O)(=O)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,388.329,4.399700000000003,0.557490655788367,51.21,0.0,3.0,2.0,3.25,15.0,0.0,3.0,1.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,6.0,0.6760940551757812,0.17404013872146606,0.7843137383460999,0.19911024305555555,0.11626335233449936,0.0808376736111111,0.0,0.8563368055555556,0.06282552083333333,0.5126769542694092,0.7279819846153259,0.07875044643878937
13,CC(C)(C)OC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1,628.7700000000002,3.0497000000000014,0.22522693036479294,151.06,4.0,7.0,12.0,4.38,36.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,1.0,0.0,0.6851992607116699,0.23512400686740875,0.8392156958580017,0.19954427083333334,0.15137647092342377,0.13704427083333334,0.0,0.03309461805555555,0.8298611111111112,0.4856617748737335,0.779132604598999,0.10044445097446442
105,CCc1c(C#N)c(-c2ccc(-c3ccc(OC)cc3)cc2)c(C(=O)O)n1C,360.41300000000007,4.499980000000003,0.7267604168124917,75.25,1.0,4.0,5.0,3.1599999999999997,22.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0,0.678034782409668,0.16342909634113312,0.7843137383460999,0.19889322916666666,0.1058536171913147,0.07259114583333333,0.0,0.8917100694444444,0.035698784722222224,0.49648019671440125,0.724053680896759,0.0790851041674614
47,Cn1c(=O)c2c3c(cnc2n(C)c1=O)C(=O)C=CC3=O,271.23199999999997,-0.4325999999999999,0.6479358964407264,91.03,0.0,7.0,0.0,3.11,13.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,0.0,0.8627387285232544,0.20302361249923706,0.9725490212440491,0.19737413194444445,0.13462823629379272,0.06380208333333333,0.0,0.0,0.9361979166666666,0.6641203761100769,0.9162921905517578,0.08572899550199509
364,CC12CN3CC(C)(CN(C1)C3c1cc(Br)ccc1O)C2O,353.26000000000005,2.1716,0.8125693137138468,46.94,2.0,4.0,1.0,3.48,16.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,2.0,0.0,1.0,0.7614468336105347,0.18735271692276,0.8745098114013672,0.19911024305555555,0.12001810222864151,0.07259114583333333,0.0,0.0,0.9274088541666666,0.563031017780304,0.8147194981575012,0.08726294338703156
128,C#C[C@H]1CC[C@@H](C#N)N1C(=O)CNC12CC3CC(CC(O)(C3)C1)C2,327.42800000000017,1.1760799999999991,0.7632484487550444,76.36,2.0,4.0,3.0,3.57,19.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,0.8014399409294128,0.19137915968894958,0.9176470637321472,0.19618055555555555,0.1284964382648468,0.068359375,0.0,0.0,0.931640625,0.5795275568962097,0.8539828062057495,0.08719657361507416
290,Cc1c(C(=O)Nc2ccc(-c3ccc(S(=O)(=O)N[C@H](C(=O)O)C(C)C)cc3)cc2)oc2cccc(Oc3ccccc3)c12,598.6770000000001,6.840320000000006,0.1601667020037618,134.94,3.0,6.0,10.0,4.54,33.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,1.0,2.0,0.0,0.0,0.5811384916305542,0.20100799202919006,0.729411780834198,0.19986979166666666,0.1293051391839981,0.14811197916666666,0.0,0.8518880208333334,0.0,0.36951935291290283,0.6648080348968506,0.08955416083335876
86,C#CCN(Cc1ccc2nc(C)nc(O)c2c1)c1ccc(C(=O)N[C@@H](C(=O)O)C(C)C)cc1,446.5070000000001,3.1226200000000013,0.4554170391324496,115.64999999999999,3.0,6.0,8.0,3.58,25.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,1.0,4.0,0.0,0.0,0.6977192759513855,0.21669211983680725,0.8313725590705872,0.19954427083333334,0.14316047728061676,0.1123046875,0.0,0.05837673611111111,0.8293185763888888,0.5121595859527588,0.7765523195266724,0.10316483676433563
159,Cc1cc(C[C@@H](OC(=O)N2CCC(c3cc4ccccc4[nH]c3=O)CC2)C(=O)N2CCC(N3CCCCC3)CC2)cc2cn[nH]c12,624.7860000000002,5.117020000000005,0.3080537029436092,114.63,2.0,6.0,6.0,5.13,36.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,2.0,6.0,1.0,0.0,0.6105949878692627,0.20842498540878296,0.7607843279838562,0.1999782986111111,0.13824398815631866,0.1449652777777778,0.0,0.8546006944444444,0.00043402777777777775,0.4279616177082062,0.6965687274932861,0.09622413665056229
94,CC1CCN(C(=O)[C@H](CCCNc2ccccn2)NS(=O)(=O)c2ccc3ccccc3c2)CC1,480.63400000000024,4.032500000000002,0.45134434645901217,91.4,2.0,5.0,9.0,3.86,26.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,0.6697304248809814,0.1985996812582016,0.800000011920929,0.19986979166666666,0.13309688866138458,0.10948350694444445,0.0,0.6880425347222222,0.20247395833333334,0.4719022214412689,0.7397807836532593,0.09202607721090317
84,COc1cc2c3c(c1O)Oc1cc4c(cc1O)CCN(C)[C@H]4Cc1ccc(O)c(c1)Oc1ccc(cc1)C[C@@H]2NCC3,566.6540000000001,5.911200000000005,0.22552490344423723,103.65,4.0,8.0,1.0,5.1,34.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,2.0,1.0,0.0,0.5774097442626953,0.20521794259548187,0.7333333492279053,0.1999782986111111,0.1270102858543396,0.1547309027777778,0.0,0.8452690972222222,0.0,0.337166428565979,0.6648012399673462,0.11125721037387848
233,CN(CCC(Cc1ccc(C(F)(F)F)cc1)c1ccccc1)CC(=O)O,365.39500000000004,4.438200000000004,0.7519423054796466,40.540000000000006,1.0,2.0,8.0,2.96,20.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,0.0,3.0,0.6778876185417175,0.16475632786750793,0.7764706015586853,0.1999782986111111,0.11004523932933807,0.07215711805555555,0.0,0.8939887152777778,0.033854166666666664,0.4872821271419525,0.724189817905426,0.06835520267486572
131,CC(C)C[C@@H](C(=O)O)N1C(=O)C(=C(c2ccccc2)c2ccccc2)SC1=S,411.54800000000006,4.8056000000000045,0.5462528948303077,57.61,1.0,4.0,6.0,3.27,22.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.6584324836730957,0.16673241555690765,0.772549033164978,0.19986979166666666,0.10920224338769913,0.08148871527777778,0.0,0.9155815972222222,0.0029296875,0.4708061218261719,0.7088304162025452,0.08192217350006104
335,CCN1CCN(c2nc(Nc3ccccc3)nc(N3CCN(CCNc4ccnc5cc(Cl)ccc45)CC3)n2)CC1,573.149,4.192800000000003,0.30418909202785943,88.58,2.0,10.0,9.0,4.81,30.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,0.0,0.0,10.0,0.0,1.0,0.628244161605835,0.23975645005702972,0.800000011920929,0.1999782986111111,0.15194131433963776,0.16786024305555555,0.0,0.6939019097222222,0.1382378472222222,0.39475083351135254,0.7360293865203857,0.11002419143915176
264,C=C(C)[C@@]12C[C@@H](C)[C@@]34O[C@@]5(/C=C/CCCCCCCCCCCC(C)(O)[C@H]6[C@H](C)C(=O)[C@@](O)([C@H](O)[C@@]7(CO)O[C@H]7[C@H]3[C@H]1O5)[C@@H]64)O2,630.8190000000005,4.094100000000003,0.26256144627577505,138.21,4.0,9.0,2.0,5.02,36.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,1.0,0.0,0.6377561092376709,0.2350597083568573,0.800000011920929,0.19986979166666666,0.14614415168762207,0.1579861111111111,0.0,0.6462673611111112,0.1957465277777778,0.42264437675476074,0.7394676208496094,0.10341581702232361
243,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)NC(=O)C1C2CC3CC(C2)CC1C3,628.7699999999999,4.751900000000004,0.23090841404405646,149.61999999999998,5.0,6.0,9.0,5.13,36.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,3.0,4.0,1.0,0.0,0.6195605993270874,0.2193179577589035,0.7686274647712708,0.1999782986111111,0.13813482224941254,0.15104166666666666,0.0,0.8449435763888888,0.004014756944444444,0.3953772187232971,0.7123911380767822,0.112383171916008
206,CCCCCCCC(=O)O[C@@H]1[C@@H](C)[C@@]2(O)[C@@H](C=C(CO)C[C@@]3(O)C(=O)C(C)=C[C@@H]23)[C@@H]2C(C)(C)[C@]12OC(=O)CCCCCCC,616.8359999999999,5.752900000000007,0.12043867486370408,130.36,3.0,8.0,15.0,4.159999999999999,36.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,2.0,0.0,0.5918543338775635,0.20103497803211212,0.729411780834198,0.1997612847222222,0.12575343251228333,0.1404079861111111,0.0,0.8595920138888888,0.0,0.3886778652667999,0.6740128397941589,0.09993654489517212
52,CCOC(=O)c1ccc2ncc(C(=O)OCC)c(Nc3ccc(NC(C)=O)cc3)c2c1,421.4530000000001,4.290200000000003,0.5481422354843333,106.62,2.0,7.0,7.0,3.52,23.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,3.0,3.0,0.0,0.6650501489639282,0.1956055909395218,0.7882353067398071,0.19791666666666666,0.12521055340766907,0.1037326388888889,0.0,0.8028428819444444,0.09342447916666667,0.47925519943237305,0.7323938012123108,0.09143640100955963
200,COc1ccc2c(O)cc(OC)c(O)c2c1O,236.22299999999996,1.9738000000000007,0.6945970422768184,79.15,3.0,5.0,2.0,2.61,12.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.7825273871421814,0.16529273986816406,0.8823529481887817,0.19986979166666666,0.11266936361789703,0.053385416666666664,0.0,0.0,0.9466145833333334,0.6017020344734192,0.8226647973060608,0.06665197014808655
303,CCn1ncc2c(-c3cncc(C)c3)c(/C=C/C(=O)O)cnc21,308.341,2.9194200000000006,0.7494626449015207,80.9,1.0,5.0,4.0,3.1199999999999997,17.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,0.7383050918579102,0.16889570653438568,0.8392156958580017,0.1976996527777778,0.11523325741291046,0.06456163194444445,0.0,0.022243923611111112,0.9131944444444444,0.580378532409668,0.7832176685333252,0.07436566054821014
244,O=C1Nc2ccc(OC(F)(F)F)cc2/C1=N/NC(=S)NC1CCCCC1,386.39900000000017,3.0382000000000016,0.5500830230965497,74.75,3.0,4.0,3.0,3.5300000000000002,16.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0,1.0,3.0,0.7083430886268616,0.20883937180042267,0.8392156958580017,0.19986979166666666,0.14129294455051422,0.10188802083333333,0.0,0.03493923611111111,0.8631727430555556,0.5117238163948059,0.7789419889450073,0.10035347938537598
11,Oc1ccc(/N=C(/Cc2ccc(Cl)cc2)c2ccc(O)c(O)c2O)cc1,369.80400000000014,4.5259000000000045,0.4013649631455778,93.28000000000002,4.0,5.0,4.0,3.21,20.0,1.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,1.0,0.6647701859474182,0.17881467938423157,0.7803921699523926,0.19911024305555555,0.11428585648536682,0.08734809027777778,0.0,0.8922526041666666,0.020399305555555556,0.48663535714149475,0.721105694770813,0.08273256570100784
387,O=C1NC(NCC2CCCO2)=N/C1=C\c1c[nH]c2ncccc12,311.345,1.158199999999999,0.7418156811230807,91.39999999999999,3.0,5.0,3.0,3.4499999999999997,16.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,5.0,1.0,0.0,0.7990677356719971,0.19592167437076569,0.9098039269447327,0.19759114583333334,0.12880714237689972,0.0703125,0.0,0.0,0.9296875,0.6295139193534851,0.853560745716095,0.08795240521430969
27,O=C1CC(c2ccc(-c3ccccc3)cc2)c2c(ccc3ccccc23)N1,349.43300000000005,5.980900000000004,0.47367532022124265,29.1,1.0,1.0,2.0,3.42,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.6332818865776062,0.1297656148672104,0.7333333492279053,0.1943359375,0.08789559453725815,0.056640625,0.0,0.943359375,0.0,0.515645444393158,0.6661764979362488,0.0553002692759037
319,CO[C@H]1/C=C\C=C(/C)C(=O)NC2=CC(=O)C(NCCN3CCCC3)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(\C)[C@@H]1OC(N)=O)C2=O,642.7940000000003,2.447400000000002,0.23905834930627298,169.51999999999998,4.0,10.0,7.0,4.29,34.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,4.0,3.0,0.0,0.7027509808540344,0.24632741510868073,0.8627451062202454,0.19986979166666666,0.15914563834667206,0.14051649305555555,0.0,0.00043402777777777775,0.8590494791666666,0.4842933118343353,0.8023421168327332,0.11766499280929565
385,CCOC(=O)c1cnc2c(cnn2CC)c1NC1CCOCC1,318.3770000000002,2.2188,0.8517498733319233,78.27,1.0,7.0,5.0,3.1999999999999997,16.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,4.0,4.0,0.0,0.7610485553741455,0.18087534606456757,0.8705882430076599,0.19954427083333334,0.11252547055482864,0.0675998263888889,0.0,0.0,0.9324001736111112,0.5781794786453247,0.8101580142974854,0.08481523394584656
